3296	2024-02-23 14:00:00	15.133	944.602
3296	2024-02-23 14:05:00	15.0787	944.638
3296	2024-02-23 14:10:00	15.0322	944.746
3296	2024-02-23 14:15:00	14.998	944.812
3296	2024-02-23 14:20:00	14.9774	944.82
3296	2024-02-23 14:25:00	14.9557	944.825
3296	2024-02-23 14:30:00	14.9133	944.772
3296	2024-02-23 14:35:00	14.838	944.699
3296	2024-02-23 14:40:00	14.7559	944.644
3296	2024-02-23 14:45:00	14.6749	944.596
3296	2024-02-23 14:50:00	14.6043	944.515
3296	2024-02-23 14:55:00	14.5359	944.419
